Player,Rk,Season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,salary
Kent Bazemore,41.0,15-16,SF,25.0,ATL,72.33333333333333,31.0,19.7,2.7999999999999994,6.3999999999999995,0.432,0.9,2.5999999999999996,0.3523333333333334,1.8666666666666665,3.8333333333333335,0.48433333333333334,0.5020000000000001,1.1333333333333335,1.6333333333333335,0.6736666666666666,0.26666666666666666,3.0,3.266666666666666,1.5666666666666664,0.8666666666666667,0.3666666666666667,1.3333333333333333,1.8333333333333333,7.6000000000000005,18089887.0
Kentavious Caldwell-Pope,76.0,15-16,SG,21.0,DET,79.33333333333333,66.33333333333333,29.333333333333332,4.133333333333333,10.1,0.4056666666666667,1.3666666666666665,4.2,0.3243333333333333,2.733333333333333,5.866666666666666,0.46166666666666667,0.47300000000000003,1.4333333333333333,1.9000000000000001,0.759,0.6666666666666666,2.2666666666666666,2.9333333333333336,1.2666666666666666,1.1333333333333333,0.20000000000000004,0.9666666666666667,2.0,11.033333333333333,17745894.0
Kevin Love,272.0,15-16,PF,26.0,CLE,76.33333333333333,76.33333333333333,33.86666666666667,6.400000000000001,14.633333333333333,0.4366666666666667,2.1666666666666665,5.833333333333333,0.36766666666666675,4.3,8.799999999999999,0.48300000000000004,0.5106666666666667,4.533333333333333,5.533333333333332,0.8156666666666667,2.233333333333333,8.5,10.700000000000001,3.0,0.7666666666666666,0.5,1.9666666666666668,1.9333333333333333,19.5,24119025.0
Khris Middleton,300.0,15-16,SG,23.0,MIL,80.0,67.0,32.06666666666667,5.366666666666667,11.966666666666667,0.4503333333333333,1.5666666666666667,3.8333333333333335,0.4056666666666666,3.8333333333333326,8.133333333333333,0.4713333333333333,0.516,2.1999999999999997,2.5333333333333337,0.8693333333333334,0.6333333333333333,3.3666666666666667,4.0,2.8666666666666667,1.4000000000000001,0.16666666666666666,1.7333333333333332,2.6333333333333333,14.566666666666668,1300000.0
Klay Thompson,425.0,15-16,SG,24.0,GSW,79.33333333333333,79.33333333333333,33.53333333333333,7.599999999999999,16.566666666666666,0.459,3.133333333333333,7.266666666666666,0.427,4.5,9.299999999999999,0.48500000000000004,0.5523333333333333,2.3666666666666667,2.7999999999999994,0.8490000000000001,0.43333333333333335,2.966666666666667,3.3666666666666667,2.4,0.9333333333333335,0.6333333333333333,1.7666666666666666,2.1333333333333333,20.73333333333333,17826150.0
Kyle Korver,252.0,15-16,SG,33.0,ATL,75.33333333333333,75.33333333333333,32.03333333333333,3.7999999999999994,8.1,0.4656666666666666,2.5,5.5,0.454,1.2666666666666666,2.6,0.4836666666666667,0.62,1.0666666666666667,1.2,0.8856666666666667,0.2333333333333333,3.5666666666666664,3.7999999999999994,2.533333333333333,0.8333333333333334,0.43333333333333335,1.3333333333333333,2.0,11.1,7560000.0
Kyle Singler,397.0,15-16,SF,26.0,OKC,76.66666666666667,32.0,21.566666666666666,2.2666666666666666,5.3999999999999995,0.4073333333333333,0.9,2.466666666666667,0.363,1.3,2.9,0.4383333333333333,0.4916666666666667,0.9333333333333332,1.1666666666666667,0.7513333333333333,0.8333333333333334,1.8666666666666665,2.733333333333333,0.7999999999999999,0.5666666666666667,0.3,0.7333333333333334,2.1,6.333333333333333,4666500.0
Kyrie Irving,218.0,15-16,PG,22.0,CLE,66.33333333333333,66.33333333333333,34.36666666666667,7.533333333333334,16.833333333333332,0.4486666666666667,1.8,4.8999999999999995,0.36466666666666664,5.733333333333333,11.866666666666667,0.4836666666666667,0.5026666666666667,3.8333333333333335,4.433333333333334,0.8696666666666667,0.7333333333333334,2.466666666666667,3.266666666666667,5.333333333333333,1.3666666666666665,0.3,2.5,2.0666666666666664,20.7,18868626.0
LaMarcus Aldridge,7.0,15-16,PF,29.0,SAS,71.33333333333333,71.33333333333333,34.06666666666667,8.633333333333333,18.2,0.47900000000000004,0.16666666666666666,0.6333333333333333,0.18400000000000002,8.466666666666667,17.599999999999998,0.4856666666666667,0.4836666666666667,4.033333333333333,4.8,0.8416666666666667,2.4333333333333336,7.533333333333334,9.933333333333332,1.9333333333333336,0.7000000000000001,1.0333333333333334,1.5999999999999999,1.9666666666666668,21.53333333333333,21461010.0
Lance Thomas,422.0,15-16,PF,26.0,NYK,42.0,14.0,18.23333333333333,2.066666666666667,5.133333333333334,0.3586666666666667,0.26666666666666666,0.7333333333333334,0.361,1.7666666666666668,4.3999999999999995,0.36566666666666664,0.38066666666666665,1.0999999999999999,1.4666666666666668,0.6946666666666667,0.6666666666666666,1.5666666666666667,2.233333333333334,0.8666666666666667,0.3333333333333333,0.06666666666666667,0.8666666666666667,1.4000000000000001,5.5,7119650.0
Leandro Barbosa,31.0,15-16,SG,32.0,GSW,51.333333333333336,0.3333333333333333,16.400000000000002,2.6999999999999997,5.933333333333333,0.4543333333333333,0.5666666666666665,1.5333333333333332,0.33966666666666673,2.1666666666666665,4.433333333333334,0.4936666666666667,0.49966666666666665,1.1,1.3333333333333333,0.806,0.3333333333333333,1.3,1.6666666666666667,1.4333333333333336,0.5333333333333333,0.13333333333333333,0.8333333333333334,1.4666666666666668,7.0,4000000.0
Lou Williams,461.0,15-16,SG,28.0,LAL,69.0,14.0,25.933333333333337,4.066666666666666,10.033333333333333,0.4040000000000001,1.5999999999999999,4.766666666666667,0.342,2.466666666666667,5.333333333333333,0.45933333333333337,0.48466666666666663,4.033333333333333,4.733333333333333,0.8466666666666667,0.3333333333333333,1.8666666666666665,2.1666666666666665,2.6999999999999997,0.9333333333333332,0.16666666666666666,1.4666666666666668,1.3333333333333333,13.733333333333334,7000000.0
Luis Scola,389.0,15-16,PF,34.0,TOR,79.66666666666667,31.333333333333332,19.7,3.466666666666667,7.533333333333334,0.4623333333333333,0.3333333333333333,0.8000000000000002,0.26566666666666666,3.1666666666666665,6.733333333333333,0.4716666666666667,0.482,1.3333333333333333,1.8666666666666665,0.7176666666666667,1.2666666666666666,4.033333333333334,5.333333333333333,1.0666666666666667,0.5,0.26666666666666666,1.1333333333333335,2.233333333333333,8.566666666666668,5500000.0
Luol Deng,114.0,15-16,PF,29.0,MIA,69.66666666666667,69.33333333333333,33.699999999999996,5.2,11.566666666666668,0.45166666666666666,1.0666666666666667,3.1999999999999997,0.3336666666666666,4.133333333333334,8.4,0.498,0.49900000000000005,2.6999999999999997,3.4666666666666663,0.769,1.5,4.166666666666667,5.633333333333333,2.233333333333333,0.9666666666666667,0.26666666666666666,1.4666666666666668,1.6333333333333335,14.1,17190000.0
Marc Gasol,149.0,15-16,C,30.0,MEM,64.0,64.0,33.666666666666664,6.166666666666667,12.966666666666667,0.47700000000000004,0.0,0.16666666666666666,0.34166666666666673,6.166666666666667,12.799999999999999,0.48,0.47833333333333333,3.766666666666666,4.733333333333333,0.7973333333333334,1.3,6.0,7.333333333333333,3.733333333333333,0.9666666666666667,1.4000000000000001,2.1333333333333333,2.6,16.2,22642350.0
Marcin Gortat,161.0,15-16,C,30.0,WAS,79.33333333333333,78.66666666666667,30.933333333333334,5.599999999999999,10.033333333333333,0.5583333333333333,0.0,0.0,0.3333333333333333,5.599999999999999,10.0,0.559,0.5583333333333333,1.7666666666666666,2.566666666666667,0.698,2.566666666666667,6.8,9.366666666666667,1.4333333333333333,0.5666666666666667,1.3666666666666665,1.4666666666666668,2.466666666666667,12.966666666666667,12782609.0
Marcus Morris,313.0,15-16,SF,25.0,DET,81.0,38.666666666666664,27.633333333333336,4.233333333333333,9.700000000000001,0.4366666666666667,1.3333333333333333,3.6,0.367,2.9333333333333336,6.166666666666667,0.4789999999999999,0.5053333333333333,1.6333333333333335,2.233333333333333,0.7126666666666667,1.0,3.5666666666666664,4.6,1.7333333333333332,0.8333333333333334,0.2333333333333333,1.3,2.1,11.4,5000000.0
Markieff Morris,314.0,15-16,PF,25.0,TOT,75.66666666666667,42.333333333333336,27.866666666666664,5.366666666666667,11.666666666666666,0.4586666666666666,0.6,1.9666666666666666,0.312,4.733333333333333,9.700000000000001,0.488,0.48533333333333334,2.3666666666666667,3.033333333333333,0.7633333333333333,1.366666666666667,4.5,5.8999999999999995,1.9999999999999998,0.9666666666666668,0.5333333333333333,2.0,2.9333333333333336,13.700000000000001,8600000.0
Marvin Williams,462.0,15-16,PF,28.0,CHO,75.0,56.0,26.8,3.466666666666667,7.833333333333333,0.4383333333333333,1.4666666666666666,3.8666666666666667,0.373,2.0,3.966666666666667,0.5023333333333334,0.531,1.0666666666666667,1.3333333333333333,0.7756666666666666,1.1666666666666667,4.300000000000001,5.466666666666666,1.3,0.8000000000000002,0.6666666666666666,0.8000000000000002,1.9333333333333333,9.4,14087500.0
Mason Plumlee,356.0,15-16,C,24.0,POR,78.0,49.666666666666664,21.633333333333336,3.1666666666666665,5.533333333333334,0.5826666666666667,0.0,0.0,0.0,3.1666666666666665,5.5,0.5873333333333334,0.5826666666666667,2.066666666666667,3.6,0.5876666666666667,2.0,4.1000000000000005,6.1000000000000005,1.5333333333333332,0.7666666666666666,0.8666666666666667,1.4333333333333336,2.6666666666666665,8.399999999999999,14041096.0
Matthew Dellavedova,113.0,15-16,PG,24.0,CLE,71.66666666666667,10.333333333333334,20.96666666666667,2.0333333333333337,5.133333333333334,0.393,1.0333333333333332,2.6,0.395,0.9666666666666667,2.566666666666667,0.38966666666666666,0.49366666666666664,0.5666666666666668,0.7333333333333334,0.8063333333333335,0.4666666666666666,1.4333333333333333,1.9000000000000001,3.3333333333333335,0.5,0.06666666666666667,1.0666666666666667,2.1,5.666666666666667,9607500.0
Maurice Harkless,178.0,15-16,SF,21.0,POR,67.66666666666667,19.666666666666668,19.366666666666667,2.233333333333333,4.933333333333334,0.44566666666666666,0.4666666666666666,1.6333333333333335,0.2803333333333333,1.7666666666666668,3.2999999999999994,0.5326666666666667,0.4923333333333333,0.8333333333333334,1.3666666666666665,0.5843333333333334,1.0,2.0666666666666664,3.1,0.8333333333333334,0.8333333333333334,0.4000000000000001,0.8333333333333334,1.6333333333333335,5.766666666666667,10162922.0
Meyers Leonard,264.0,15-16,PF,22.0,POR,52.0,5.666666666666667,15.399999999999999,2.1666666666666665,4.633333333333333,0.4696666666666667,0.7666666666666666,1.9666666666666668,0.26566666666666666,1.4000000000000001,2.6333333333333333,0.5316666666666666,0.5346666666666667,0.5,0.6333333333333333,0.8203333333333332,0.7666666666666666,3.3666666666666667,4.133333333333333,0.8666666666666667,0.16666666666666666,0.2333333333333333,0.7999999999999999,2.3333333333333335,5.6000000000000005,9904495.0
Michael Kidd-Gilchrist,249.0,15-16,SF,21.0,CHO,41.333333333333336,40.333333333333336,27.46666666666667,3.8333333333333335,7.733333333333333,0.49300000000000005,0.13333333333333333,0.3666666666666667,0.27,3.6999999999999993,7.333333333333333,0.5013333333333333,0.5020000000000001,2.4666666666666663,3.6666666666666665,0.6683333333333333,1.8333333333333333,4.6000000000000005,6.3999999999999995,1.1666666666666667,0.5333333333333333,0.5666666666666668,1.0666666666666667,1.9000000000000001,10.266666666666667,13000000.0
Mike Conley,93.0,15-16,PG,27.0,MEM,66.33333333333333,66.33333333333333,32.233333333333334,5.733333333333333,13.033333333333333,0.43933333333333335,1.4333333333333333,3.9333333333333336,0.36999999999999994,4.3,9.1,0.4686666666666666,0.49466666666666664,3.1999999999999997,3.8333333333333335,0.836,0.5,2.5,2.9333333333333336,5.833333333333333,1.3333333333333333,0.2333333333333333,1.9333333333333336,1.8999999999999997,16.099999999999998,28530608.0
Mike Dunleavy,125.0,15-16,SF,34.0,CHI,58.666666666666664,51.333333333333336,27.8,3.2999999999999994,7.7,0.425,1.5,3.8000000000000003,0.39366666666666666,1.8,3.966666666666667,0.454,0.523,1.2333333333333334,1.5333333333333332,0.8143333333333334,0.4333333333333333,3.1666666666666665,3.6,1.8,0.6333333333333334,0.39999999999999997,1.0333333333333334,2.033333333333333,9.3,4837500.0
Mike Miller,303.0,15-16,SF,34.0,DEN,60.333333333333336,7.0,14.066666666666668,1.2666666666666666,2.966666666666667,0.387,0.7666666666666666,1.9333333333333333,0.38366666666666666,0.5,1.0333333333333334,0.37266666666666665,0.525,0.2333333333333333,0.26666666666666666,0.7855,0.20000000000000004,1.6333333333333335,1.8,1.1333333333333335,0.3,0.10000000000000002,0.5666666666666668,1.2333333333333334,3.5,3500000.0
Mike Muscala,321.0,15-16,C,23.0,ATL,40.0,2.6666666666666665,10.933333333333332,1.6666666666666667,3.3333333333333335,0.4916666666666667,0.13333333333333333,0.49999999999999994,0.239,1.5333333333333332,2.8666666666666667,0.5276666666666667,0.5143333333333333,0.6,0.6666666666666666,0.8916666666666666,0.9333333333333332,1.5999999999999999,2.533333333333333,0.5333333333333333,0.26666666666666666,0.5,0.5333333333333333,1.3333333333333333,4.0,5000000.0
Mo Williams,463.0,15-16,PG,32.0,CLE,61.0,15.666666666666666,24.03333333333333,4.0,9.700000000000001,0.41700000000000004,1.2666666666666668,3.533333333333333,0.3546666666666667,2.766666666666667,6.133333333333333,0.45166666666666666,0.48033333333333333,1.4666666666666668,1.6666666666666667,0.8843333333333333,0.3333333333333333,1.7666666666666668,2.1666666666666665,4.3,0.5666666666666667,0.13333333333333333,1.9666666666666668,2.1999999999999997,10.699999999999998,2194500.0
Monta Ellis,130.0,15-16,SG,29.0,IND,81.0,81.0,34.800000000000004,6.633333333333333,15.033333333333333,0.44100000000000006,0.9666666666666668,3.1999999999999997,0.308,5.666666666666667,11.833333333333334,0.47766666666666663,0.47433333333333333,3.0,3.8333333333333335,0.7753333333333332,0.4666666666666666,2.6333333333333333,3.0999999999999996,4.833333333333333,1.8333333333333333,0.3666666666666667,2.733333333333333,2.3333333333333335,17.233333333333334,11227000.0
Nick Young,473.0,15-16,SG,29.0,LAL,53.333333333333336,3.6666666666666665,23.733333333333334,4.133333333333333,10.700000000000001,0.38000000000000006,1.8333333333333333,5.1000000000000005,0.36000000000000004,2.3333333333333335,5.633333333333333,0.39799999999999996,0.46866666666666673,2.6666666666666665,3.1333333333333333,0.8486666666666668,0.39999999999999997,1.8333333333333333,2.233333333333333,1.0333333333333334,0.5333333333333333,0.20000000000000004,1.0333333333333334,1.7666666666666666,12.866666666666665,5192000.0
Nicolas Batum,38.0,15-16,SF,26.0,CHO,74.33333333333333,74.33333333333333,34.833333333333336,4.433333333333333,10.333333333333334,0.4303333333333334,1.7333333333333334,5.000000000000001,0.3443333333333333,2.733333333333333,5.333333333333333,0.513,0.5143333333333333,1.8333333333333333,2.1999999999999997,0.8363333333333333,1.0333333333333334,5.433333333333334,6.5,5.233333333333333,0.9666666666666667,0.6333333333333333,2.433333333333333,1.6666666666666667,12.433333333333332,24000000.0
Omri Casspi,82.0,15-16,PF,26.0,SAC,69.0,14.0,22.133333333333336,3.266666666666667,7.066666666666666,0.46399999999999997,1.0,2.6,0.38599999999999995,2.3000000000000003,4.466666666666666,0.5093333333333333,0.5323333333333333,1.5999999999999999,2.3,0.6869999999999999,0.8000000000000002,3.6999999999999997,4.5,1.3666666666666665,0.6333333333333333,0.16666666666666666,1.2333333333333334,1.7333333333333334,9.200000000000001,1471382.0
Patrick Beverley,46.0,15-16,PG,26.0,HOU,61.0,57.666666666666664,30.266666666666666,3.6,8.833333333333334,0.41033333333333327,1.8,4.933333333333333,0.37233333333333335,1.8,3.9,0.457,0.5133333333333333,1.0333333333333334,1.3666666666666665,0.7486666666666667,1.1666666666666667,2.566666666666667,3.733333333333333,3.1666666666666665,1.2666666666666668,0.4000000000000001,1.3333333333333333,3.233333333333333,10.066666666666666,5513514.0
Patrick Patterson,347.0,15-16,PF,25.0,TOR,75.0,5.666666666666667,25.26666666666667,3.033333333333333,6.766666666666667,0.441,1.1333333333333335,3.1666666666666665,0.36566666666666664,1.8333333333333333,3.6,0.5096666666666666,0.528,0.6666666666666666,0.8333333333333334,0.7816666666666667,1.4666666666666668,3.5666666666666664,4.966666666666666,1.4333333333333333,0.7333333333333334,0.5,0.8333333333333334,1.9333333333333336,7.8,5192000.0
Patty Mills,304.0,15-16,PG,26.0,SAS,71.0,1.6666666666666667,18.366666666666667,3.1666666666666665,7.466666666666666,0.42333333333333334,1.4666666666666668,3.8333333333333335,0.38333333333333336,1.7,3.633333333333333,0.46599999999999997,0.521,0.7000000000000001,0.8333333333333334,0.8416666666666667,0.3666666666666667,1.4666666666666668,1.8666666666666665,2.1,0.6666666666666666,0.06666666666666667,0.8000000000000002,1.2666666666666668,8.533333333333333,10714286.0
Pau Gasol,150.0,15-16,C,34.0,CHI,70.0,70.0,32.53333333333333,6.966666666666666,14.466666666666669,0.48100000000000004,0.19999999999999998,0.5,0.36533333333333334,6.8,13.933333333333332,0.48533333333333334,0.4876666666666667,3.3666666666666667,4.3,0.777,2.3666666666666667,8.5,10.833333333333334,3.4,0.4666666666666666,1.8,2.233333333333333,2.033333333333333,17.466666666666665,16000000.0
Paul George,153.0,15-16,SF,24.0,IND,55.666666666666664,53.666666666666664,28.733333333333334,5.8999999999999995,14.366666666666665,0.403,2.1333333333333333,5.666666666666667,0.38133333333333336,3.766666666666667,8.733333333333334,0.4126666666666667,0.4796666666666667,3.9666666666666663,4.7,0.8170000000000001,0.8333333333333334,5.0,5.833333333333333,2.8666666666666667,1.5333333333333332,0.30000000000000004,2.6999999999999997,2.3666666666666667,17.866666666666667,19508958.0
Paul Millsap,306.0,15-16,PF,29.0,ATL,76.0,75.66666666666667,32.96666666666667,6.266666666666667,13.333333333333334,0.46900000000000003,1.0,2.9333333333333336,0.3443333333333333,5.266666666666667,10.466666666666667,0.504,0.507,3.733333333333333,4.966666666666666,0.7483333333333334,2.1333333333333333,6.3,8.433333333333334,3.1666666666666665,1.7666666666666666,1.2333333333333334,2.4,2.8333333333333335,17.23333333333333,31269231.0
Paul Pierce,354.0,15-16,SF,37.0,LAC,72.0,59.666666666666664,24.099999999999998,3.4666666666666663,8.1,0.4203333333333334,1.4000000000000001,3.9333333333333336,0.35733333333333334,2.0666666666666664,4.2,0.48266666666666663,0.5076666666666667,2.1333333333333333,2.6666666666666665,0.8083333333333332,0.3666666666666667,3.4333333333333336,3.766666666666667,1.8,0.7333333333333334,0.3333333333333333,1.4000000000000001,2.1999999999999997,10.5,3527920.0
Rajon Rondo,378.0,15-16,PG,28.0,SAC,56.666666666666664,56.666666666666664,32.733333333333334,4.533333333333334,10.699999999999998,0.42766666666666664,0.7333333333333334,2.2333333333333334,0.32266666666666666,3.8333333333333335,8.466666666666667,0.455,0.4603333333333333,1.0333333333333332,1.8,0.5346666666666667,0.9666666666666668,4.7,5.666666666666667,9.8,1.5333333333333332,0.10000000000000002,3.4333333333333336,2.3,10.833333333333334,3300000.0
Ray McCallum,286.0,15-16,PG,23.0,TOT,51.333333333333336,15.333333333333334,17.533333333333335,2.2666666666666666,5.733333333333333,0.3973333333333333,0.4666666666666666,1.3,0.3453333333333333,1.8333333333333333,4.3999999999999995,0.414,0.4383333333333333,0.6,0.8666666666666667,0.7410000000000001,0.4666666666666666,1.4333333333333333,1.8333333333333333,2.3333333333333335,0.5,0.20000000000000004,0.9333333333333332,1.2,5.633333333333333,121112.0
Reggie Bullock,68.0,15-16,SF,23.0,DET,38.666666666666664,0.6666666666666666,10.066666666666666,0.9666666666666667,2.433333333333333,0.379,0.5,1.4666666666666668,0.3473333333333333,0.4666666666666666,1.0,0.4266666666666667,0.48233333333333334,0.26666666666666666,0.3,0.7926666666666667,0.2333333333333333,1.3,1.5,0.39999999999999997,0.26666666666666666,0.06666666666666667,0.2333333333333333,0.6333333333333333,2.6333333333333333,2500000.0
Reggie Jackson,220.0,15-16,PG,24.0,DET,78.66666666666667,51.666666666666664,29.566666666666666,5.8,13.366666666666667,0.436,1.1333333333333333,3.466666666666667,0.3303333333333333,4.666666666666667,9.9,0.47266666666666673,0.4789999999999999,2.6999999999999997,3.1,0.8623333333333333,0.6333333333333333,3.1333333333333333,3.766666666666667,5.433333333333333,0.8666666666666667,0.10000000000000002,2.433333333333333,2.1333333333333333,15.466666666666667,17043478.0
Ricky Rubio,382.0,15-16,PG,24.0,MIN,60.0,60.0,31.433333333333337,3.1666666666666665,8.633333333333333,0.37033333333333335,0.6333333333333333,2.1333333333333333,0.304,2.5666666666666664,6.433333333333334,0.39200000000000007,0.40866666666666673,2.9666666666666663,3.6,0.8173333333333334,0.6999999999999998,4.0,4.733333333333333,8.700000000000001,2.033333333333333,0.06666666666666667,2.7000000000000006,2.6666666666666665,9.966666666666667,14275000.0
Robin Lopez,271.0,15-16,C,26.0,NYK,74.33333333333333,74.33333333333333,28.86666666666667,4.233333333333333,7.8,0.5416666666666666,0.0,0.0,0.0,4.233333333333333,7.766666666666667,0.543,0.5416666666666666,1.8999999999999997,2.4,0.795,3.5,4.066666666666666,7.5,1.0666666666666667,0.26666666666666666,1.5666666666666667,1.2666666666666666,2.233333333333334,10.333333333333334,14357750.0
Rudy Gay,151.0,15-16,SF,28.0,SAC,70.33333333333333,70.0,34.7,7.2,15.666666666666666,0.45766666666666667,1.0666666666666667,3.0,0.3443333333333333,6.133333333333333,12.666666666666666,0.48500000000000004,0.49133333333333334,4.066666666666666,4.8999999999999995,0.82,1.4666666666666668,4.6000000000000005,6.133333333333333,2.766666666666667,1.2333333333333334,0.6999999999999998,2.6,2.4,19.433333333333334,8406000.0
Rudy Gobert,156.0,15-16,C,22.0,UTA,62.666666666666664,32.333333333333336,22.53333333333333,2.3666666666666667,4.2,0.5496666666666666,0.0,0.0,0.0,2.3666666666666667,4.2,0.5506666666666666,0.5496666666666666,1.8,3.0999999999999996,0.5613333333333334,2.5666666666666664,5.333333333333333,7.966666666666666,1.0,0.5666666666666667,1.8,1.3333333333333333,2.0333333333333337,6.6000000000000005,21924719.0
Ryan Anderson,18.0,15-16,PF,26.0,NOP,49.666666666666664,8.666666666666666,31.333333333333332,5.933333333333334,14.066666666666668,0.42133333333333334,2.3333333333333335,6.266666666666667,0.37166666666666665,3.6,7.8,0.462,0.5043333333333333,2.6,2.9333333333333336,0.8930000000000001,2.2666666666666666,3.533333333333333,5.766666666666667,0.9333333333333332,0.5333333333333333,0.3333333333333333,1.0999999999999999,1.8999999999999997,16.833333333333332,19578455.0
Ryan Kelly,248.0,15-16,PF,23.0,LAL,49.0,19.666666666666668,19.666666666666668,2.066666666666667,5.433333333333334,0.37633333333333335,0.6,2.0,0.26966666666666667,1.4333333333333333,3.466666666666667,0.41966666666666663,0.42766666666666664,1.4666666666666668,1.8666666666666665,0.7773333333333333,0.5333333333333333,2.8000000000000003,3.2999999999999994,1.3333333333333333,0.5,0.5333333333333333,0.6666666666666666,1.9666666666666668,6.2,1577230.0
Serge Ibaka,213.0,15-16,PF,25.0,OKC,74.33333333333333,74.33333333333333,32.699999999999996,5.866666666666667,11.833333333333334,0.49700000000000005,0.7666666666666666,2.1,0.36166666666666664,5.133333333333333,9.733333333333333,0.5256666666666667,0.5286666666666666,1.5,1.9333333333333333,0.7906666666666666,2.2333333333333334,5.566666666666666,7.8,0.9,0.5,2.3333333333333335,1.4666666666666668,2.8666666666666667,14.0,21666667.0
Seth Curry,104.0,15-16,PG,24.0,SAC,16.0,3.0,8.733333333333333,0.9333333333333332,2.6999999999999997,0.26266666666666666,0.5333333333333333,1.1666666666666667,0.48333333333333334,0.39999999999999997,1.5333333333333332,0.15333333333333335,0.35566666666666674,0.3333333333333333,0.39999999999999997,0.833,0.06666666666666667,0.9,0.9666666666666667,0.6666666666666666,0.5,0.03333333333333333,0.26666666666666666,0.6333333333333333,2.766666666666667,3028410.0
Shaun Livingston,268.0,15-16,PG,29.0,GSW,77.33333333333333,19.666666666666668,21.433333333333334,2.733333333333333,5.466666666666666,0.5063333333333334,0.0,0.10000000000000002,0.11133333333333333,2.733333333333333,5.366666666666667,0.5123333333333333,0.5073333333333333,1.3,1.6333333333333335,0.8003333333333335,0.6666666666666666,1.9333333333333336,2.566666666666667,3.1666666666666665,0.8333333333333334,0.3333333333333333,1.2333333333333332,1.8333333333333333,6.833333333333333,7692308.0
Shelvin Mack,275.0,15-16,PG,24.0,TOT,60.0,12.666666666666666,18.599999999999998,2.8333333333333335,6.733333333333334,0.41900000000000004,0.7666666666666666,2.4,0.3213333333333333,2.0666666666666664,4.3,0.4746666666666666,0.478,0.7666666666666666,0.9333333333333332,0.8029999999999999,0.2333333333333333,1.8,2.033333333333333,3.366666666666667,0.6333333333333333,0.03333333333333333,1.3,1.1333333333333333,7.166666666666667,6000000.0
Solomon Hill,198.0,15-16,SF,23.0,IND,56.333333333333336,27.0,17.26666666666667,1.7666666666666666,4.2,0.4226666666666667,0.5000000000000001,1.5333333333333332,0.31833333333333336,1.2666666666666668,2.6999999999999997,0.511,0.48933333333333334,0.9,1.133333333333333,0.8460000000000001,0.6333333333333334,2.1,2.6999999999999997,1.2,0.5333333333333333,0.16666666666666666,0.8333333333333334,1.366666666666667,4.933333333333334,12236535.0
Spencer Hawes,187.0,15-16,PF,26.0,CHO,70.0,33.0,22.2,3.1333333333333333,7.366666666666667,0.418,1.0333333333333334,2.6999999999999997,0.3673333333333333,2.1333333333333333,4.7,0.4506666666666666,0.48500000000000004,1.0,1.3,0.7536666666666667,0.9666666666666668,4.366666666666666,5.366666666666667,2.033333333333333,0.4333333333333333,0.7999999999999999,1.3333333333333333,2.433333333333333,8.333333333333334,6061175.0
Stephen Curry,105.0,15-16,PG,26.0,GSW,79.0,79.0,34.46666666666667,8.933333333333332,18.233333333333334,0.48733333333333334,4.0,9.066666666666665,0.4403333333333333,4.8999999999999995,9.166666666666666,0.5343333333333334,0.5966666666666667,4.133333333333334,4.6000000000000005,0.9023333333333333,0.7333333333333334,3.9666666666666663,4.666666666666667,7.633333333333333,1.8999999999999997,0.20000000000000004,3.4,2.1666666666666665,25.96666666666667,37457154.0
Steven Adams,3.0,15-16,C,21.0,OKC,77.0,55.666666666666664,21.766666666666666,2.5,4.433333333333334,0.5533333333333333,0.0,0.0,0.0,2.5,4.433333333333334,0.5543333333333335,0.5533333333333333,1.3,2.3666666666666667,0.555,2.433333333333333,3.6,6.099999999999999,0.7333333333333334,0.5,1.0,1.1333333333333333,2.8333333333333335,6.333333333333333,22471910.0
Taj Gibson,154.0,15-16,PF,29.0,CHI,72.33333333333333,26.666666666666668,27.5,4.3,8.633333333333333,0.5023333333333334,0.0,0.03333333333333333,0.0,4.3,8.6,0.5046666666666667,0.5023333333333334,2.033333333333333,2.8000000000000003,0.7200000000000001,2.6,4.1000000000000005,6.7,1.2333333333333334,0.5666666666666667,1.2333333333333332,1.3666666666666665,2.533333333333333,10.633333333333333,14000000.0
Terrence Ross,380.0,15-16,SF,23.0,TOR,78.66666666666667,43.333333333333336,25.366666666666664,3.8000000000000003,9.033333333333333,0.42133333333333334,1.8666666666666665,4.8,0.38433333333333336,1.9333333333333333,4.166666666666667,0.4646666666666666,0.5246666666666667,0.7333333333333334,0.9,0.8043333333333335,0.39999999999999997,2.4,2.8000000000000003,0.9333333333333332,0.6999999999999998,0.3,0.8333333333333334,1.8666666666666665,10.200000000000001,10500000.0
Thabo Sefolosha,391.0,15-16,SF,30.0,ATL,62.666666666666664,26.333333333333332,22.733333333333334,2.2666666666666666,5.133333333333334,0.446,0.6333333333333334,1.9000000000000001,0.3253333333333333,1.6333333333333335,3.233333333333333,0.5153333333333333,0.505,0.8666666666666667,1.1666666666666667,0.7233333333333333,0.8333333333333334,3.2999999999999994,4.133333333333334,1.4333333333333333,1.1333333333333335,0.39999999999999997,0.8333333333333334,1.4333333333333333,6.0,5500000.0
